index,Close,High,Low,n,Open,v,vw,symbol
2019-11-19 11:38:00-05:00,24.25,24.25,24.25,1,24.25,100,24.25,WEBS
2019-11-19 14:17:00-05:00,23.8898,23.89,23.8809,3,23.8809,1100,23.882536,WEBS
2019-11-20 09:30:00-05:00,26.0,26.0,26.0,2,26.0,200,26.0,WEBL
2019-11-20 13:02:00-05:00,25.53,25.53,25.51,5,25.51,500,25.52,WEBL
2019-11-20 13:03:00-05:00,25.49,25.53,25.49,17,25.53,1515,25.509142,WEBL
2019-11-20 14:30:00-05:00,25.5417,25.5417,25.5417,1,25.5417,200,25.5417,WEBL
2019-11-20 14:33:00-05:00,25.6154,25.6154,25.6154,1,25.6154,800,25.6154,WEBL
2019-11-20 15:24:00-05:00,25.55,25.55,25.55,15,25.55,1500,25.55,WEBL
2019-11-20 15:35:00-05:00,25.55,25.55,25.55,3,25.55,300,25.55,WEBL
2019-11-20 09:35:00-05:00,24.264,24.264,24.264,1,24.264,1000,24.264,WEBS
2019-11-21 10:05:00-05:00,25.72,25.72,25.72,1,25.72,100,25.72,WEBL
2019-11-21 11:51:00-05:00,25.72,25.73,25.72,3,25.73,900,25.721111,WEBL
2019-11-22 10:33:00-05:00,25.5,25.5,25.47,4,25.47,1794,25.498328,WEBL
2019-11-22 10:40:00-05:00,25.54,25.54,25.54,1,25.54,100,25.54,WEBL
2019-11-22 11:18:00-05:00,25.5298,25.5298,25.5298,1,25.5298,100,25.5298,WEBL
2019-11-22 13:15:00-05:00,25.8627,25.8627,25.8627,1,25.8627,100,25.8627,WEBL
2019-11-22 15:02:00-05:00,25.7898,25.7898,25.7898,1,25.7898,400,25.7898,WEBL
2019-11-22 15:31:00-05:00,25.88,25.88,25.88,3,25.88,400,25.88,WEBL
2019-11-25 09:30:00-05:00,26.25,26.25,26.25,2,26.25,800,26.25,WEBL
2019-11-25 09:41:00-05:00,26.58,26.58,26.58,1,26.58,500,26.58,WEBL
2019-11-25 09:47:00-05:00,26.56,26.56,26.56,3,26.56,303,26.56,WEBL
2019-11-25 09:49:00-05:00,26.51,26.51,26.51,1,26.51,130,26.51,WEBL
2019-11-25 09:52:00-05:00,26.5672,26.5672,26.5672,1,26.5672,100,26.5672,WEBL
2019-11-25 10:00:00-05:00,26.59,26.6,26.588,8,26.6,800,26.5935,WEBL
2019-11-25 10:01:00-05:00,26.6,26.6,26.6,2,26.6,200,26.6,WEBL
2019-11-25 10:02:00-05:00,26.59,26.6,26.59,8,26.6,750,26.595,WEBL
2019-11-25 11:00:00-05:00,26.6301,26.85,26.6301,6,26.85,1800,26.70671,WEBL
2019-11-25 12:28:00-05:00,26.92,26.92,26.92,1,26.92,100,26.92,WEBL
2019-11-25 12:31:00-05:00,26.91,26.91,26.9,2,26.9,200,26.905,WEBL
2019-11-25 12:35:00-05:00,26.91,26.91,26.91,1,26.91,100,26.91,WEBL
2019-11-25 12:58:00-05:00,26.9279,26.9279,26.9279,1,26.9279,100,26.9279,WEBL
2019-11-25 13:53:00-05:00,26.99,26.99,26.99,1,26.99,100,26.99,WEBL
2019-11-25 14:44:00-05:00,26.91,26.91,26.91,1,26.91,100,26.91,WEBL
2019-11-25 15:03:00-05:00,26.95,26.95,26.95,1,26.95,100,26.95,WEBL
2019-11-25 15:10:00-05:00,26.95,26.95,26.95,1,26.95,100,26.95,WEBL
2019-11-25 15:56:00-05:00,26.94,26.94,26.94,1,26.94,100,26.94,WEBL
2019-11-26 09:30:00-05:00,27.12,27.12,27.12,10,27.12,1250,27.12,WEBL
2019-11-26 09:53:00-05:00,27.234,27.24,27.2339,18,27.24,1720,27.237,WEBL
2019-11-26 10:05:00-05:00,27.23,27.23,27.23,1,27.23,100,27.23,WEBL
2019-11-26 10:17:00-05:00,27.2766,27.29,27.2766,4,27.29,364,27.285553,WEBL
2019-11-26 10:29:00-05:00,27.25,27.25,27.25,5,27.25,500,27.25,WEBL
2019-11-26 10:30:00-05:00,27.25,27.25,27.25,4,27.25,400,27.25,WEBL
2019-11-26 10:31:00-05:00,27.2,27.26,27.2,9,27.21,1000,27.232,WEBL
2019-11-26 11:17:00-05:00,27.26,27.26,27.26,4,27.26,393,27.262485,WEBL
2019-11-26 11:58:00-05:00,27.19,27.19,27.19,21,27.19,2010,27.19005,WEBL
2019-11-26 12:03:00-05:00,27.18,27.18,27.18,8,27.18,800,27.18,WEBL
2019-11-26 12:43:00-05:00,27.31,27.31,27.31,1,27.31,100,27.31,WEBL
2019-11-26 13:34:00-05:00,27.2,27.2,27.19,9,27.19,630,27.19206,WEBL
2019-11-26 14:19:00-05:00,27.26,27.26,27.26,3,27.26,217,27.26,WEBL
2019-11-26 14:23:00-05:00,27.24,27.24,27.24,7,27.24,700,27.24,WEBL
2019-11-26 14:28:00-05:00,27.22,27.22,27.22,4,27.22,347,27.22,WEBL
2019-11-26 15:03:00-05:00,27.1898,27.1898,27.1898,3,27.1898,564,27.189817,WEBL
2019-11-26 15:36:00-05:00,27.12,27.12,27.11,5,27.11,417,27.117602,WEBL
2019-11-26 15:50:00-05:00,27.18,27.18,27.18,1,27.18,100,27.18,WEBL
2019-11-27 09:30:00-05:00,27.8,27.81,27.8,4,27.8,950,27.802105,WEBL
2019-11-27 09:58:00-05:00,27.361,27.361,27.33,2,27.33,800,27.3455,WEBL
2019-11-27 10:15:00-05:00,27.44,27.44,27.44,1,27.44,100,27.44,WEBL
2019-11-27 10:16:00-05:00,27.47,27.47,27.47,1,27.47,100,27.47,WEBL
2019-11-27 10:38:00-05:00,27.35,27.35,27.35,1,27.35,100,27.35,WEBL
2019-11-27 10:53:00-05:00,27.29,27.29,27.29,1,27.29,100,27.29,WEBL
2019-11-27 10:56:00-05:00,27.3,27.3,27.3,1,27.3,100,27.3,WEBL
2019-11-27 11:00:00-05:00,27.35,27.39,27.35,3,27.39,241,27.366598,WEBL
2019-11-27 11:05:00-05:00,27.4341,27.4341,27.4341,1,27.4341,118,27.4341,WEBL
2019-11-27 11:42:00-05:00,27.43,27.43,27.43,9,27.43,884,27.43,WEBL
