index,Open,High,Low,Close,Volume,Ticker
2022-01-03 09:30:00,67.995,70.892,67.313,68.276,3338219,SOXL
2022-01-03 10:00:00,68.281,70.714,68.25,70.619,2338145,SOXL
2022-01-03 10:30:00,70.615,70.901,69.657,70.481,1064847,SOXL
2022-01-03 11:00:00,70.487,70.813,69.746,70.324,796056,SOXL
2022-01-03 11:30:00,70.319,70.468,69.451,69.91,656775,SOXL
2022-01-03 12:00:00,69.896,70.399,69.529,70.245,713544,SOXL
2022-01-03 12:30:00,70.27,70.33,69.785,70.186,371179,SOXL
2022-01-03 13:00:00,70.191,70.291,69.79,69.851,358802,SOXL
2022-01-03 13:30:00,69.857,70.291,69.667,70.166,398504,SOXL
2022-01-03 14:00:00,70.152,70.394,69.815,70.343,386954,SOXL
2022-01-03 14:30:00,70.364,71.039,70.209,70.688,819993,SOXL
2022-01-03 15:00:00,70.694,71.02,70.543,70.669,564407,SOXL
2022-01-03 15:30:00,70.689,71.02,70.396,70.944,939124,SOXL
2022-01-04 09:30:00,71.718,73.108,71.321,72.273,2393813,SOXL
2022-01-04 10:00:00,72.249,72.389,69.923,70.471,1908046,SOXL
2022-01-04 10:30:00,70.477,70.557,66.055,66.247,2722215,SOXL
2022-01-04 11:00:00,66.262,66.34,65.002,65.696,2386313,SOXL
2022-01-04 11:30:00,65.701,67.266,65.596,66.838,1417798,SOXL
2022-01-04 12:00:00,66.843,67.807,66.035,67.389,957359,SOXL
2022-01-04 12:30:00,67.368,67.828,67.108,67.242,697198,SOXL
2022-01-04 13:00:00,67.257,68.281,67.157,68.01,657670,SOXL
2022-01-04 13:30:00,68.025,68.271,67.256,67.419,796806,SOXL
2022-01-04 14:00:00,67.375,68.36,67.334,67.951,526749,SOXL
2022-01-04 14:30:00,67.973,69.0,67.942,68.925,910738,SOXL
2022-01-04 15:00:00,68.921,69.946,68.89,69.703,1018867,SOXL
2022-01-04 15:30:00,69.699,70.409,69.352,69.93,1479624,SOXL
2022-01-05 09:30:00,68.439,69.611,67.423,69.408,1742630,SOXL
2022-01-05 10:00:00,69.394,70.36,69.175,69.772,1374299,SOXL
2022-01-05 10:30:00,69.729,69.781,68.004,68.876,1008743,SOXL
2022-01-05 11:00:00,68.901,69.286,68.023,68.798,618942,SOXL
2022-01-05 11:30:00,68.813,69.187,68.339,69.142,693599,SOXL
2022-01-05 12:00:00,69.128,69.394,68.567,69.103,501484,SOXL
2022-01-05 12:30:00,69.069,69.168,67.216,67.311,1073970,SOXL
2022-01-05 13:00:00,67.296,67.995,66.803,67.764,813036,SOXL
2022-01-05 13:30:00,67.739,68.133,67.521,68.034,538594,SOXL
2022-01-05 14:00:00,68.015,68.882,65.868,66.055,1981202,SOXL
2022-01-05 14:30:00,66.074,66.547,64.834,65.046,1526692,SOXL
2022-01-05 15:00:00,65.041,65.119,63.24,63.638,2355527,SOXL
2022-01-05 15:30:00,63.653,64.685,62.935,62.968,2233593,SOXL
2022-01-06 09:30:00,63.111,65.286,62.551,62.929,2847714,SOXL
2022-01-06 10:00:00,62.894,63.306,60.878,62.604,3011627,SOXL
2022-01-06 10:30:00,62.589,64.399,62.561,63.953,1549325,SOXL
2022-01-06 11:00:00,63.948,65.01,63.496,63.963,1256916,SOXL
2022-01-06 11:30:00,64.034,64.636,63.004,64.426,968299,SOXL
2022-01-06 12:00:00,64.431,64.764,63.978,64.544,619719,SOXL
2022-01-06 12:30:00,64.549,65.168,64.175,64.485,685440,SOXL
2022-01-06 13:00:00,64.49,64.675,63.741,63.874,543839,SOXL
2022-01-06 13:30:00,63.879,64.764,63.83,64.692,711414,SOXL
2022-01-06 14:00:00,64.687,65.158,64.136,64.524,690103,SOXL
2022-01-06 14:30:00,64.51,65.079,64.278,64.879,651631,SOXL
2022-01-06 15:00:00,64.913,65.404,64.175,64.632,1012075,SOXL
2022-01-06 15:30:00,64.638,64.853,63.663,64.504,1315586,SOXL
2022-01-07 09:30:00,64.086,65.069,63.092,63.933,1891419,SOXL
2022-01-07 10:00:00,63.938,64.015,60.759,61.088,2904938,SOXL
2022-01-07 10:30:00,61.043,61.375,58.21,59.227,3142478,SOXL
2022-01-07 11:00:00,59.231,60.134,58.771,59.955,2098030,SOXL
2022-01-07 11:30:00,59.94,60.804,59.401,60.157,1312802,SOXL
2022-01-07 12:00:00,60.216,60.705,59.815,60.192,764278,SOXL
2022-01-07 12:30:00,60.186,60.321,59.49,60.192,715281,SOXL
2022-01-07 13:00:00,60.216,60.419,59.598,59.64,473327,SOXL
2022-01-07 13:30:00,59.655,60.222,59.559,59.886,488836,SOXL
2022-01-07 14:00:00,59.911,60.015,58.948,59.246,809510,SOXL
2022-01-07 14:30:00,59.251,60.055,59.057,59.857,748953,SOXL
2022-01-07 15:00:00,59.862,60.193,59.263,59.434,668711,SOXL
2022-01-07 15:30:00,59.428,59.73,58.624,58.685,1758237,SOXL
2022-01-10 09:30:00,56.464,56.863,54.598,54.963,3722864,SOXL
2022-01-10 10:00:00,54.879,55.395,54.057,54.953,2074645,SOXL
