index,Close,High,Low,n,Open,v,vw,symbol
2017-01-03 09:30:00-05:00,80.5,80.5,80.5,1,80.5,100,80.5,UMDD
2017-01-03 09:32:00-05:00,80.08,80.09,80.07,10,80.085,1000,80.08198,UMDD
2017-01-03 09:47:00-05:00,80.19,80.19,80.19,8,80.19,793,80.19,UMDD
2017-01-03 10:05:00-05:00,80.41,80.41,80.4,4,80.4,270,80.406296,UMDD
2017-01-03 10:06:00-05:00,80.6,80.6,80.6,1,80.6,504,80.6,UMDD
2017-01-03 10:35:00-05:00,80.74,80.74,80.74,11,80.74,975,80.74,UMDD
2017-01-03 10:36:00-05:00,80.61,80.61,80.61,1,80.61,100,80.61,UMDD
2017-01-03 11:09:00-05:00,79.227,79.227,79.227,1,79.227,315,79.227,UMDD
2017-01-03 11:12:00-05:00,79.052,79.052,79.052,1,79.052,160,79.052,UMDD
2017-01-03 11:19:00-05:00,78.8615,78.8615,78.8615,1,78.8615,100,78.8615,UMDD
2017-01-03 11:45:00-05:00,78.3401,78.3401,78.3401,1,78.3401,150,78.3401,UMDD
2017-01-03 12:23:00-05:00,78.86,78.86,78.7575,6,78.855,550,78.808864,UMDD
2017-01-03 12:46:00-05:00,78.28,78.34,78.28,4,78.34,400,78.31,UMDD
2017-01-03 13:54:00-05:00,78.5149,78.5149,78.5149,2,78.5149,1396,78.5149,UMDD
2017-01-03 14:53:00-05:00,78.92,78.92,78.92,1,78.92,500,78.92,UMDD
2017-01-03 15:14:00-05:00,79.28,79.28,79.28,1,79.28,100,79.28,UMDD
2017-01-03 15:26:00-05:00,78.98,78.98,78.98,3,78.98,245,78.98,UMDD
2017-01-03 15:30:00-05:00,79.0,79.0,79.0,6,79.0,600,79.0,UMDD
2017-01-03 15:59:00-05:00,79.65,79.65,79.65,2,79.65,150,79.65,UMDD
2017-01-03 09:30:00-05:00,16.27,16.27,16.25,3,16.25,6025,16.256307,SMDD
2017-01-03 09:31:00-05:00,16.46,16.46,16.46,1,16.46,100,16.46,SMDD
