index,Open,High,Low,Close,Volume,Ticker
2009-04-16 09:41:00,110.424,110.874,109.958,110.498,80,TMF
2009-04-16 09:44:00,110.556,111.007,110.089,110.63,80,TMF
2009-04-16 09:46:00,110.556,111.007,110.089,110.63,80,TMF
2009-04-16 09:55:00,110.556,111.007,110.089,110.63,80,TMF
2009-04-16 10:08:00,110.367,110.818,109.901,110.442,46,TMF
2009-04-16 10:28:00,110.367,110.818,109.901,110.442,80,TMF
2009-04-16 10:32:00,110.292,110.742,109.826,110.366,46,TMF
2009-04-16 10:45:00,110.858,111.424,110.39,111.046,230,TMF
2009-04-16 10:47:00,111.273,111.765,110.803,111.386,193,TMF
2009-04-16 10:48:00,111.65,112.106,111.141,111.688,185,TMF
2009-04-16 11:12:00,110.688,111.14,110.221,110.763,136,TMF
2009-04-16 11:35:00,111.235,111.689,110.766,111.31,40,TMF
2009-04-16 11:40:00,111.405,111.86,110.935,111.48,40,TMF
2009-04-16 11:59:00,110.801,111.253,110.277,110.819,470,TMF
2009-04-16 12:02:00,110.744,111.196,110.277,110.819,41,TMF
2009-04-16 12:08:00,110.518,110.969,110.014,110.555,364,TMF
2009-04-16 12:15:00,110.273,110.723,109.807,110.347,40,TMF
2009-04-16 12:19:00,110.499,110.95,110.033,110.574,137,TMF
2009-04-16 12:34:00,111.443,111.992,110.972,111.612,246,TMF
2009-04-16 12:37:00,111.612,112.068,111.141,111.688,200,TMF
2009-04-16 12:42:00,111.292,111.746,110.822,111.367,176,TMF
2009-04-16 12:46:00,110.876,111.329,110.409,110.951,187,TMF
2009-04-16 12:53:00,110.518,110.969,109.958,110.498,184,TMF
2009-04-16 12:58:00,110.197,110.647,109.732,110.272,172,TMF
2009-04-16 14:09:00,109.688,110.173,109.225,109.8,168,TMF
2009-04-16 14:43:00,110.141,110.59,109.676,110.215,93,TMF
2009-04-16 14:53:00,109.499,109.946,108.924,109.46,341,TMF
2009-04-16 14:59:00,110.046,110.514,109.582,110.139,93,TMF
2009-04-16 15:37:00,110.046,110.495,109.582,110.121,40,TMF
2009-04-16 15:54:00,109.688,110.154,109.225,109.781,266,TMF
2009-04-17 09:54:00,107.933,108.373,107.477,108.006,95,TMF
2009-04-17 09:55:00,107.952,108.449,107.12,107.741,447,TMF
2009-04-17 10:41:00,108.122,108.563,107.665,108.195,40,TMF
2009-04-17 10:55:00,107.14,107.578,106.632,107.156,202,TMF
