index,Close,High,Low,n,Open,v,vw,symbol
2020-01-02 09:54:00-05:00,123.0,123.0,123.0,6,123.0,447,123.0,UMDD
2020-01-02 10:31:00-05:00,121.51,121.51,121.5,3,121.5,450,121.503333,UMDD
2020-01-02 10:48:00-05:00,121.51,121.51,121.51,3,121.51,400,121.51,UMDD
2020-01-02 12:44:00-05:00,121.036,121.036,120.84,12,120.84,623,120.87297,UMDD
2020-01-02 14:56:00-05:00,121.94,121.94,121.94,1,121.94,125,121.94,UMDD
2020-01-02 15:59:00-05:00,123.62,123.62,123.45,6,123.45,449,123.498886,UMDD
2020-01-02 09:30:00-05:00,6.17,6.17,6.08,4,6.08,1666,6.111793,SMDD
2020-01-02 09:36:00-05:00,6.08,6.08,6.08,2,6.08,705,6.079948,SMDD
2020-01-02 09:45:00-05:00,6.129,6.129,6.129,1,6.129,300,6.129,SMDD
2020-01-02 09:57:00-05:00,6.17,6.17,6.17,1,6.17,500,6.17,SMDD
2020-01-02 10:01:00-05:00,6.18,6.18,6.18,1,6.18,630,6.18,SMDD
2020-01-02 10:34:00-05:00,6.26,6.26,6.26,1,6.26,100,6.26,SMDD
2020-01-02 10:47:00-05:00,6.2528,6.2528,6.2528,1,6.2528,700,6.2528,SMDD
2020-01-02 11:36:00-05:00,6.3,6.3,6.3,1,6.3,100,6.3,SMDD
2020-01-02 11:38:00-05:00,6.3,6.3,6.3,1,6.3,100,6.3,SMDD
2020-01-02 12:20:00-05:00,6.28,6.28,6.28,2,6.28,38328,6.28,SMDD
2020-01-02 14:14:00-05:00,6.295,6.295,6.295,1,6.295,300,6.295,SMDD
2020-01-02 14:38:00-05:00,6.28,6.28,6.28,3,6.28,300,6.28,SMDD
2020-01-02 15:54:00-05:00,6.18,6.18,6.18,1,6.18,650,6.18,SMDD
2020-01-02 15:59:00-05:00,6.17,6.17,6.17,3,6.17,102,6.17,SMDD
2020-01-03 10:39:00-05:00,121.0783,121.19,121.0783,9,121.18,900,121.164952,UMDD
2020-01-03 13:37:00-05:00,121.5,121.5,121.5,1,121.5,100,121.5,UMDD
2020-01-03 15:50:00-05:00,121.8525,121.8525,121.8525,1,121.8525,120,121.8525,UMDD
2020-01-03 09:30:00-05:00,6.41,6.41,6.41,1,6.41,162,6.41,SMDD
2020-01-03 10:03:00-05:00,6.3633,6.3633,6.3633,2,6.3633,2000,6.3633,SMDD
2020-01-03 10:19:00-05:00,6.29,6.29,6.29,8,6.29,800,6.29,SMDD
2020-01-03 12:11:00-05:00,6.245,6.245,6.245,2,6.245,200,6.245,SMDD
2020-01-03 12:33:00-05:00,6.24,6.24,6.24,3,6.24,161,6.240062,SMDD
2020-01-03 12:54:00-05:00,6.2269,6.2269,6.2269,2,6.2269,2000,6.2269,SMDD
2020-01-03 13:21:00-05:00,6.2444,6.2444,6.2444,2,6.2444,500,6.2444,SMDD
2020-01-03 15:59:00-05:00,6.2399,6.2399,6.2399,1,6.2399,2000,6.2399,SMDD
2020-01-06 10:42:00-05:00,120.03,120.03,120.03,2,120.03,200,120.03,UMDD
2020-01-06 11:29:00-05:00,120.45,120.45,120.45,1,120.45,239,120.45,UMDD
2020-01-06 13:06:00-05:00,121.36,121.36,121.36,3,121.36,158,121.384684,UMDD
2020-01-06 15:31:00-05:00,121.6342,121.6342,121.55,3,121.55,386,121.593126,UMDD
2020-01-06 15:33:00-05:00,121.5152,121.5152,121.5152,1,121.5152,200,121.5152,UMDD
2020-01-06 09:30:00-05:00,6.4,6.4,6.4,2,6.4,206,6.4,SMDD
2020-01-06 09:33:00-05:00,6.3699,6.37,6.3699,4,6.37,600,6.36995,SMDD
2020-01-06 09:44:00-05:00,6.38,6.38,6.38,5,6.38,500,6.38,SMDD
2020-01-06 09:58:00-05:00,6.39,6.39,6.39,1,6.39,100,6.39,SMDD
2020-01-06 10:40:00-05:00,6.36,6.36,6.359,7,6.36,15600,6.359321,SMDD
2020-01-06 10:46:00-05:00,6.33,6.33,6.33,1,6.33,162,6.33,SMDD
2020-01-06 10:55:00-05:00,6.31,6.31,6.31,1,6.31,202,6.31,SMDD
2020-01-06 11:08:00-05:00,6.325,6.325,6.325,3,6.325,446,6.325,SMDD
2020-01-06 11:11:00-05:00,6.32,6.32,6.32,5,6.32,253,6.32,SMDD
2020-01-06 12:23:00-05:00,6.28,6.28,6.28,1,6.28,202,6.28,SMDD
2020-01-06 12:57:00-05:00,6.29,6.29,6.29,2,6.29,202,6.29,SMDD
2020-01-06 13:06:00-05:00,6.28,6.285,6.28,3,6.285,201,6.282488,SMDD
2020-01-06 13:25:00-05:00,6.27,6.27,6.27,1,6.27,162,6.27,SMDD
2020-01-06 13:47:00-05:00,6.27,6.27,6.27,4,6.27,291,6.27,SMDD
2020-01-06 14:02:00-05:00,6.29,6.29,6.29,1,6.29,121,6.29,SMDD
2020-01-06 14:06:00-05:00,6.29,6.29,6.29,4,6.29,220,6.287273,SMDD
2020-01-06 14:09:00-05:00,6.28,6.28,6.28,3,6.28,180,6.28,SMDD
2020-01-06 14:18:00-05:00,6.254,6.254,6.254,1,6.254,200,6.254,SMDD
2020-01-06 14:35:00-05:00,6.275,6.275,6.275,1,6.275,162,6.275,SMDD
