Datetime,Open,Open,Open,Open,Open,Open,Open,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low
,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2023-08-25 13:30,177.3800049,132.1549988,128.6150055,279.8500061,320.8399963,453.5499878,234.9299927,177.1699982,132.0998993,128.625,279.6238098,320.6499939,453.7650146,235.1100006,177.3800049,132.1600037,128.6300049,279.8999939,320.8399963,453.8699951,235.3350983,176.9499969,131.8314972,128.2799988,278.9899902,320.0499878,452.1199951,234.2807007
2023-08-25 13:45,177.1699982,132.0901031,128.6199951,279.5700073,320.6199951,453.7200012,235.1199951,177.4199982,132.2400055,128.8600006,280.1499939,321.1499939,453.769989,235.6481018,177.4600067,132.3200073,128.8600006,280.1499939,321.1499939,454.3599854,235.7899933,176.9400024,131.8600006,128.4100037,279,320.1199951,452.5799866,234.4617004
2023-08-25 14:00,177.4149933,132.2299957,128.8399963,280.1799927,321.0899963,453.7883911,235.6399994,177.7942047,132.7716064,129.065094,281.6164856,321.9725952,455.490509,236.5727997,177.8300018,132.7799988,129.0800018,281.6164856,322,455.769989,236.6600037,177.3401031,132.2050018,128.6499939,280.019989,321,453,235.5200043
2023-08-25 14:15,177.7949982,132.7700043,129.0700073,281.6499939,321.980011,455.5050049,236.5850067,178.4499969,133.1499939,129.6199951,284.3200073,323.1199951,459.3900146,238.4333954,178.4900055,133.2848053,129.6600037,284.3299866,323.3699951,459.5499878,238.4900055,177.6499939,132.5599976,128.9100037,281.3349915,321.5400085,454.8800049,236.2299957
2023-08-25 14:30,178.4600067,133.1499939,129.6199951,284.3299866,323.1400146,459.3900146,238.4600067,178.2599945,132.9700012,129.5850067,283.9100037,322.6000977,457.894989,237.4499969,178.7391052,133.3099976,129.8450012,285.2999878,323.6199951,460.6000061,238.7200012,178.2050018,132.9100037,129.5249939,283.7099915,322.4599915,457.3301086,237.2899933
2023-08-25 14:45,178.2700043,132.9799957,129.5899963,283.9599915,322.6400146,457.7901001,237.4499969,178.6100006,133.25,129.7899933,285.0700073,323.3099976,461.980011,238.4199982,178.6199951,133.2649994,129.8699951,285.0700073,323.4700012,462.236908,238.7599945,178.1300049,132.8600006,129.4299927,283.4100037,322.3699951,457.6499939,237.2700043
2023-08-25 15:00,178.6100006,133.2599945,129.7799988,285.0101013,323.3999939,461.8900146,238.4400024,178.5700073,133.2400055,129.7700043,285.5899963,323.1000977,461.5787048,238.1199951,178.8549957,133.4700012,129.9600067,285.8999939,323.9299927,462.9500122,238.8999939,178.4299927,133.0200043,129.5449982,284.3699951,322.8200073,460.3569031,237.8099976
2023-08-25 15:15,178.5800018,133.25,129.8000031,285.6400146,323.1099854,461.6199951,238.1199951,179.125,133.5149994,130.1300049,286.3500061,323.7336121,461.2799988,238.5285034,179.1399994,133.6300049,130.1799927,286.8399963,324.2000122,463.6400146,238.8999939,178.5700073,133.2299957,129.7550049,285.5300903,323.0700073,460.8099976,237.9700012
2023-08-25 15:30,179.122406,133.5200043,130.125,286.3500061,323.7000122,461.2900085,238.5299988,179.0814972,133.5285034,130.0299988,286.0700073,323.3800049,461.4599915,238.3395996,179.1499939,133.5899963,130.1699982,286.4299011,324.0100098,461.782196,238.8999939,178.7749939,133.2899933,129.75,284.7900085,322.8500061,459.2000122,237.5700073
2023-08-25 15:45,179.0780029,133.5299988,130.0200043,286.0599976,323.3399963,461.4100037,238.3320007,178.6000061,133.2400055,129.8600006,285.5,322.9899902,460.1799927,238.5800018,179.1450043,133.6000061,130.0899963,286.2999878,323.5400085,461.9399109,239,178.4400024,132.9600067,129.5399933,284.6499939,322.269989,457.7000122,237.7799988
2023-08-28 9:30,180.0899963,133.7799988,131.3099976,288,325.6600037,464.8200073,242.5800018,179.2200012,132.6201019,131.6600037,288.1799927,324,454.9949951,239.4866028,180.1999969,133.9499969,132.5399933,289.6000061,326.1499939,464.9849854,244.3800049,178.9199982,132.2299957,130.7899933,286.6900024,323.2799988,454.6099854,238.5735016
2023-08-28 9:45,179.2149963,132.6300049,131.6699982,288.1350098,324.0350037,455.0299988,239.5,179.2899933,132.4600983,131.3421021,288.980011,323.3500061,453.7793884,238.6000061,179.6199951,132.7649994,132.0998993,289.4299011,324.3349915,455.7999878,240.3999939,178.9300995,131.8999939,131.1100006,287.5599976,322.3641968,448.8800049,237.1999969
2023-08-28 10:00,179.2899933,132.4799957,131.3500061,288.9349976,323.355011,453.6549988,238.6199951,178.9898987,132.2700043,131.3699951,290.0799866,323.2301025,453.0299988,238.1739044,179.4199982,132.6600037,131.5399933,290.3800049,323.7600098,455.6700134,239.9199982,178.7899933,132.2100067,131.0899963,288.7900085,322.9200134,452.6618958,238.0800018
2023-08-28 10:15,178.9900055,132.2899933,131.3800049,290.0799866,323.2749939,453.1799927,238.1950073,179.7899933,132.9900055,131.7050018,290.3699951,324.3200073,456.4100037,240.25,179.9299927,133.1199951,131.7881012,291.4500122,324.480011,456.8599854,240.4400024,178.8699951,132.1600037,131.3300018,289.6799927,323.1300049,453.019989,238.0700073
2023-08-28 10:30,179.8000031,132.9900055,131.7200012,290.4299927,324.3299866,456.4349976,240.240097,179.0812073,132.1900024,130.9299927,288.7149963,322.7399902,454.9200134,239.5899963,179.8000031,133.0200043,131.8292999,290.9498901,324.6700134,459.0400085,240.8699951,179.0200043,132.1000061,130.8009949,288.2799988,322.7000122,454.6809998,239
2023-08-28 10:45,179.0800018,132.2093048,130.9371948,288.75,322.7399902,454.980011,239.5700073,179.0149994,132.1934967,130.8350067,288.75,323.0299988,455.7049866,238.9299927,179.1999969,132.4255066,131.0699005,288.9899902,323.3500061,455.7898865,240.2960968,178.6799927,131.9600067,130.5700073,287.4450073,322.1099854,452.7099915,238.0899963
2023-08-28 11:00,179.0099945,132.1999969,130.8350067,288.75,323.0354004,455.6099854,238.9499969,178.9700012,132.1900024,130.4098969,287.3349915,322.7762146,458.019989,239.3200989,179.1300049,132.3450012,130.8800049,288.75,323.1300049,459.3299866,239.5,178.8000031,131.8500061,130.3200073,287.0299988,322.2999878,455.0599976,237.8099976
2023-08-28 11:15,178.9700012,132.1900024,130.3999939,287.2950134,322.7799988,458.0262146,239.3350067,178.7781982,132.1100006,130.3500061,286.5750122,322.5700073,458.8800049,239.4600067,179.0500031,132.3200073,130.6199951,287.7900085,323.1499939,460.2399902,240.1999969,178.6799927,132.0399933,130.2599945,286.4200134,322.3299866,456.2399902,238.9700012
2023-08-28 11:30,178.7700043,132.1101074,130.3500061,286.5400085,322.5299988,458.7999878,239.4649963,178.7449951,132.0899963,130.3704987,286.3999023,322.4549866,456.9200134,237.7299957,179.0700073,132.5449982,130.7599945,287.3200073,323.5,459.75,239.8600006,178.5449982,131.9799957,130.2700043,285.9500122,322.0400085,455.8200073,237.2599945
2023-08-28 11:45,178.7400055,132.0899963,130.3699951,286.2950134,322.4500122,456.8999939,237.7256012,178.9100037,132.2700043,130.4649963,287.6849976,322.8399963,457.4200134,237.6150055,178.9149933,132.2700043,130.4649963,287.7362976,322.8649902,457.740509,237.7599945,178.5800018,131.8899994,130.1940002,285.7999878,322.125,454.8500061,236.3999939
2023-08-28 12:00,178.8999939,132.2599945,130.4600067,287.6200867,322.8399963,457.4100037,237.6100006,179.0749969,132.4217987,130.5800018,287.8086853,323.0069885,458.1000977,237.2272949,179.1150055,132.4700012,130.6349945,288.0700073,323.1300049,458.7999878,237.6840973,178.8000031,132.0299988,130.3000031,286.8456116,322.4599915,456.9299927,236.4799957
2023-08-28 12:15,179.0700073,132.4199982,130.5749969,287.7799988,323.019989,458.1700134,237.2100983,178.740097,132.3000031,130.5249939,287.3049927,322.6400146,458.8500061,236.1649933,179.096405,132.4799957,130.6199951,288.1000061,323.1499939,459.2799988,237.5700073,178.7200928,132.2100067,130.3099976,287.0429993,322.4200134,457.5100098,235.5200043
2023-08-28 12:30,178.8399963,132.2509003,130.5,287.4549866,322.6499939,459,236.1833954,179.2050018,132.5800018,130.7700043,288.5291138,323.3399963,462.1351013,236.5413971,179.3063965,132.6900024,130.8899994,288.7900085,323.5299988,462.7199097,236.6999969,178.75,132.1399994,130.4499969,287.25,322.3900146,458.3049011,235.3500061
2023-08-28 12:45,179.1999969,132.5899048,130.7799988,288.5,323.3500061,462.1499939,236.5391998,179.6000061,132.8200073,131.1450043,289.5,324.0549927,463.4949951,237.1600037,179.6100006,132.8569031,131.1900024,289.5299988,324.1199951,463.6099854,237.2599945,179.1900024,132.4499969,130.7599945,288.3500977,323.1499939,461.25,235.8300018
2023-08-28 13:00,179.6100006,132.8249969,131.1399994,289.5100098,324.0499878,463.5032043,237.1499939,179.9700012,132.8601074,130.9649963,289.3699951,324.1900024,465.7500916,237.8898926,180.1398926,133.0803986,131.3899994,290.0700073,325,465.9899902,237.9398956,179.5899963,132.7810059,130.9600067,289.1700134,323.8900146,463.3999939,237
2023-08-28 13:15,179.9649963,132.8603973,130.9649963,289.3649902,324.2200012,465.8811951,237.8600006,179.9550018,132.8099976,130.8650055,289.6801147,324.1300049,467.8800049,239.0599976,180.0399933,132.9100037,130.9799957,290.1499023,324.480011,468.598999,239.1499939,179.75,132.7100067,130.75,289.1799927,323.9599915,464.3699951,237.5
2023-08-28 13:30,179.9600067,132.8200073,130.8699951,289.7449951,324.1799927,467.8800049,239.0800018,179.7203064,132.5599976,130.6300049,288.480011,323.4100037,467.0499878,237.5102997,180.0899048,132.9499969,130.9499969,289.7900085,324.3299866,469.6300049,239.1199951,179.6799927,132.5099945,130.6100006,288.3322144,323.3399963,467.0100098,237.4700012
2023-08-28 13:45,179.7200012,132.5599976,130.6300049,288.4299927,323.3900146,467.0700073,237.5099945,179.3399963,132.1199951,130.2599945,288.0499878,322.2099915,464.9500122,236.4499969,179.7599945,132.6000061,130.6799927,288.7799988,323.4331055,467.9898987,237.7453003,179.1383972,132.0299988,130.1399994,287.4200134,321.8999939,463.6199951,236.0299988
2023-08-28 14:00,179.3399963,132.1199951,130.25,288.0100098,322.2099915,464.9349976,236.4799957,179.3513031,132.2404938,130.2949982,288.2049866,322.3299866,465.9299927,237.0101013,179.4900055,132.3600006,130.4900055,288.4899902,322.5899963,467.3699951,237.25,179.2550049,132.0899963,130.2350006,287.8500061,322.1099854,464.5599976,236.3099976
2023-08-28 14:15,179.3500061,132.2400055,130.3200073,288.2799988,322.3500061,465.8901062,237.0079041,179.5393982,132.2292023,130.5899963,288.3500061,322.0349121,466.480011,237.1499939,179.5899963,132.3000031,130.6300049,288.4949951,322.4862976,466.7499084,237.2100067,179.2400055,132.1000061,130.3200073,287.7000122,321.7999878,464.3099976,236.5200043
2023-08-28 14:30,179.5500031,132.2299957,130.5899963,288.3374939,322.0499878,466.6199951,237.131897,179.7200928,132.3999939,130.7599945,288.8200073,322.5100098,466.7153015,237.4909973,179.8399963,132.4680939,130.8399963,289.1921997,322.7778931,467.6799927,237.6300049,179.3500061,132.1100006,130.4499969,287.6700134,321.7219849,465.4801025,236.5500031
2023-08-28 14:45,179.7200012,132.3999939,130.7599945,288.9100037,322.4700012,466.8099976,237.510498,179.8200073,132.6399994,130.9199982,289.3349915,322.6000061,468.2898865,238,179.8500061,132.7198944,131.0200043,289.6499939,322.8200073,468.7399902,238.0399933,179.6399994,132.3650055,130.6600037,288.6300964,322.303009,465.8800049,237.0330048
2023-08-28 15:00,179.8200073,132.6499939,130.9299927,289.3200073,322.6199951,468.2900085,238.0249939,179.9662933,132.8150024,131.0249939,289.0599976,322.9700012,467.3900146,238.0700073,180.0099945,132.9250031,131.1600037,289.7999878,323.5499878,468.8499146,238.5,179.7400055,132.5906982,130.8699951,288.9714966,322.4566956,466.8225098,237.6799927
2023-08-28 15:15,179.9687958,132.8200073,131.0299988,289.1099854,323,467.3400879,238.0700073,179.9049988,132.7599945,130.8000031,288.7999878,322.6849976,465.8049927,237.6150055,179.9900055,132.8300018,131.0350037,289.1400146,323,467.4823914,238.2200012,179.7299957,132.4900055,130.6600037,288.2749939,322.230011,464.6099854,237.1600037
2023-08-28 15:30,179.8899994,132.7400055,130.7899933,288.7999878,322.6400146,465.75,237.5899963,180.1649933,132.9400024,131.0249939,290.1340027,323.15271,468.6600037,238.6015015,180.1999969,132.9499969,131.0399933,290.1340027,323.15271,468.7999878,238.6199036,179.8049927,132.6549988,130.7400055,288.644989,322.3999939,465.5,237.4700012
2023-08-28 15:45,180.1649933,132.9384003,131.0299988,290.1000061,323.1473999,468.6499939,238.6031952,180.2100067,133.1499939,131.0700073,290.2900085,323.7399902,468.1549988,238.8899994,180.5899963,133.3099976,131.2799988,290.5599976,324.0700073,469.7999878,239.6799927,179.9299927,132.9100037,130.8200073,289.7200012,323,467.1600037,238.4600067
2023-08-29 9:30,179.5997009,133.3800049,132.2400055,288.5849915,321.8800049,466.6600037,238.5800018,180.2599945,133.5599976,132.6799927,289.6300049,322.4299927,470.7937012,240.8099976,180.4299927,134.3549957,133.5,290.0499878,323.3500061,471.7749939,240.9400024,179.5,133.25,132.2400055,288.1799927,321.8800049,463.9100952,237.7700043
2023-08-29 9:45,180.2700043,133.5650024,132.6799927,289.6300049,322.4899902,470.8800049,240.8043976,180.9100037,133.6900024,132.9400024,289.3800049,323.0499878,473.7149963,242.3549957,181.1499939,134.0299988,133.0700073,290.1700134,323.6979065,473.8898926,242.4093018,180.2532043,133.4799957,132.5,288.9200134,322.3599854,470.7950134,240.7799988
2023-08-29 10:00,180.9100037,133.7100067,132.9499969,289.3200989,323.0350037,473.7862854,242.3549957,181.7850037,134.1999969,133.7100067,290.2000122,325.6300049,479.0201111,247.8135071,181.8699951,134.7100067,133.8300018,290.4702148,326.0599976,479.2000122,247.8999939,180.8600006,133.6900024,132.9149933,289.269989,323.0350037,473.7862854,242.2200012
2023-08-29 10:15,181.7799988,134.1799927,133.6999969,290.2000122,325.6000061,479.1499939,247.829895,182.3999939,134.5001068,133.9400024,290.4200134,326.75,481.5,249.2200928,182.5700073,134.5700073,134.1399994,290.7999878,326.9400024,482.4500122,249.6600037,181.7700043,134.0099945,133.6799927,289.9500122,325.4899902,478.8301086,247.1600037
2023-08-29 10:30,182.4100037,134.5099945,133.9400024,290.4899902,326.7799988,481.5299988,249.2400055,182.3650055,134.0650024,134.7200012,291.3200073,327.4894104,483.4301147,250.0720062,182.5899963,134.8099976,134.7599945,292.1199951,327.8800049,485.230011,251.1900024,182.2100067,134,133.9299927,290.480011,326.7799988,481.3900146,249.2210999
2023-08-29 10:45,182.3699951,134.0700073,134.7200012,291.3500061,327.4899902,483.5700073,250.1000061,182.3049927,134.1699982,135.2799988,292.7950134,327.2000122,482.2923889,248.875,182.6699982,134.4700012,135.5399933,293.2698975,328,485.4198914,250.4172974,182.2100067,134.0050049,134.5500946,291.2200012,327.0599976,481.519989,248.5899963
2023-08-29 11:00,182.4226074,134.1799927,135.3300018,292.8200073,327.2900085,482.4049988,248.9598999,182.9700012,134.4499969,135.4400024,294.4500122,328.2000122,484.2099915,250.3601074,183.0200043,134.4799957,135.5399933,294.9100037,328.230011,484.7900085,250.6600037,182.3600006,134.1199951,135.0599976,292.7850037,327.2399902,481.3299866,248.8699951
2023-08-29 11:15,182.9600067,134.4400024,135.4400024,294.4200134,328.1799927,484.230011,250.3399963,183.0299988,134.3200073,135.6600037,295.0599976,327.8190002,484.0799866,251.4499969,183.1199951,134.5050049,135.8392944,295.2756042,328.2099915,484.8399963,251.8899994,182.8150024,134.2550049,135.3300018,294.1350098,327.6300049,483.1700134,249.8059998
2023-08-29 11:30,183.0299988,134.3150024,135.6499939,295.0350037,327.8091125,484.1099854,251.4750061,183.5050049,134.7899933,136.0749969,297.4100037,328.644989,486.9200134,253.4199982,183.5299988,134.9900055,136.1399994,297.6492004,328.7980042,487.1199951,253.6900024,183.0099945,134.2550049,135.6000061,295.0350037,327.769989,483.7099915,250.9100037
2023-08-29 11:45,183.5001068,134.7799988,136.0700073,297.3299866,328.6499939,486.9349976,253.434494,183.1849976,134.5182037,136.2799988,298.1650085,328.0150146,485.8699951,253.3650055,183.5299988,134.8090057,136.5700073,298.1900024,328.98349,487.0799866,253.7400055,183.1000061,134.4799957,135.9199982,296.7799988,327.980011,484.75,252.5399933
2023-08-29 12:00,183.1849976,134.5101013,136.2799988,298.2000122,328.0299988,485.9599915,253.3600006,183.269104,134.4100037,135.25,296.9349976,327.4549866,486.1749878,253.8549957,183.4900055,134.6024933,136.3000031,298.4299927,328.1350098,486.3999939,254.6488037,183.1300049,134.3200073,135.1799927,296.5299988,327.3999939,484.6099854,253.0200043
2023-08-29 12:15,183.2599945,134.4194031,135.2453003,296.9349976,327.4599915,486.1199951,253.8549957,183.5850067,134.4850006,135.3699951,296.9100037,327.9599915,488.4197083,253.8300018,183.5899963,134.6000061,135.4700012,297.269989,328.0499878,489.2000122,254.225296,183.125,134.2700043,134.7899933,296.3200989,327.25,485.4599915,253.2299957
2023-08-29 12:30,183.5850067,134.4850006,135.3699951,296.8601074,327.9605103,488.3375854,253.8699951,183.6450043,134.3699951,134.5500031,296.5100098,327.6300049,489,254.658493,183.7400055,134.5697021,135.5,297.4198914,328.3500061,490.8099976,254.8399963,183.3901062,134.1750031,134.5500031,296.2800903,327.5899963,487.480011,253.4450989
2023-08-29 12:45,183.6499023,134.3699951,134.5500031,296.5100098,327.6300049,488.935791,254.6549988,183.5899963,134.1349945,134.5599976,296.6799927,327.8399963,488.25,254.3885956,183.75,134.4199982,134.7086945,297.1799927,328,489.2149963,254.8699951,183.4900055,134.0899963,134.3600006,295.922699,327.4200134,486.6131897,253.5800018
2023-08-29 13:00,183.6000061,134.1399994,134.5800018,296.6900024,327.8699951,488.2674866,254.3999939,183.5599976,134.2799988,134.5549927,296.5599976,328.0499878,488.3999939,252.9017944,183.7850037,134.3600006,134.7100067,296.7999878,328.1900024,489.0499878,254.5482025,183.4562073,134.0149994,134.3999939,296.0599976,327.7399902,487.1668091,252.6900024
2023-08-29 13:15,183.5500031,134.2749939,134.5511932,296.5549927,328.0401917,488.3999939,252.9100037,183.7400055,134.1549988,134.3600006,296.7850037,327.8232117,489.2399902,253.2904053,183.8101044,134.3000031,134.6199951,297.2099915,328.0499878,489.4830017,253.5500031,183.5,134.0812988,134.1000061,296.1700134,327.6000061,487.9299927,252.6549988
2023-08-29 13:30,183.7400055,134.1549988,134.3500061,296.7200012,327.8299866,489.2401123,253.3000031,183.8000031,134.3800049,134.1799927,296.8800049,327.9400024,489.6499939,253.9199066,183.9299927,134.6101074,134.6100006,297.5299988,328.4299927,490.230011,254.3300018,183.6649933,134.1549988,134.1649933,296.6900024,327.8200073,488.5899963,253.1000061
2023-08-29 13:45,183.7949982,134.3849945,134.1898956,296.8299866,327.9595032,489.5750122,253.9100037,183.7050018,134.25,133.9600067,296.7149963,327.3898926,489.0299988,253.9700012,184,134.5500031,134.2200012,296.9754028,328.0700073,490.5,254.5599976,183.4900055,134.1000061,133.7799988,296.1200867,326.980011,488.1499939,253.2675934
2023-08-29 14:00,183.6999969,134.2299957,133.9600067,296.6900024,327.3599854,489,253.9662018,183.9550018,134.5101929,134.1000061,297.5765991,327.5499878,489.9349976,254.6401062,184.0599976,134.6300049,134.4100037,297.7799988,327.7600098,490.579895,254.9799957,183.6609955,134.2299957,133.9290009,296.6400146,327.2900085,488.0599976,253.8401031
2023-08-29 14:15,183.9550018,134.5149994,134.1000061,297.6099854,327.5299988,489.9349976,254.6401062,184.3300934,134.6849976,134.4400024,298.5050049,327.4549866,489.6535034,254.9752045,184.3699951,134.75,134.5299988,298.769989,327.644989,490.3500061,255.3699036,183.9100037,134.4349976,134.0700073,297.5405884,327.1600037,489.2000122,254.4299927
2023-08-29 14:30,184.3300018,134.6800995,134.4499969,298.5050049,327.4400024,489.6900024,254.9674988,184.4600067,134.6799927,134.4598999,298.2799988,327.7399902,489.0014038,255.1399994,184.4900055,134.7799988,134.6300049,298.5299988,327.7467041,490.1700134,255.1999969,184.1800995,134.5700073,134.3249969,297.9382935,327.3099976,488.5,254.4799957
2023-08-29 14:45,184.4611969,134.6699982,134.4700012,298.2600098,327.7250061,489.0450134,255.1600037,184.5099945,134.6750031,134.4499969,297.9798889,327.2749939,489.1998901,255.3600006,184.5399933,134.7799988,134.5549927,298.4500122,327.8500061,489.9500122,255.5500031,184.3000031,134.5800018,134.3300018,297.5400085,327.0299988,488.5899963,254.9100037
2023-08-29 15:00,184.5090027,134.6750031,134.4450073,297.9200134,327.2799988,489.1799927,255.3699951,184.5899963,134.9199982,134.5850067,298.6000061,327.6000061,489.4349976,255.9492035,184.6100006,134.9199982,134.6000061,298.6199951,327.6400146,489.6499939,256.0700073,184.2799988,134.5299988,134.2700043,297.4301147,326.8500061,488.2600098,254.8300018
2023-08-29 15:15,184.5899963,134.9176941,134.5800018,298.6000061,327.5899963,489.4000854,255.940094,184.8150024,134.9049988,134.989502,298.8699951,327.8299866,489.0100098,256.6476135,184.8475037,135,134.9900055,298.9899902,328.019989,489.8500061,257.0400085,184.5700073,134.8300018,134.5099945,298.2600098,327.4599915,488.8171997,255.7899933
2023-08-29 15:30,184.8150024,134.9049988,134.9799957,298.8699951,327.8200073,488.9899902,256.6400146,184.7949982,135.1300049,134.8800049,298.980011,328.0549927,487.6099854,256.4100952,184.8800049,135.1399994,134.9799957,299.019989,328.1400146,489,256.7200012,184.4750061,134.7599945,134.6528931,298.2500916,327.5599976,486.3699951,256.1300049
2023-08-29 15:45,184.7899933,135.125,134.8849945,298.9700012,328.0299988,487.5799866,256.3999939,184.1199951,134.8999939,134.5599976,298.0100098,328.3999939,487.8399963,257.2399902,184.8999939,135.1300049,134.8849945,299.1499939,328.5499878,487.9899902,257.480011,183.8600006,134.7350006,134.4100037,297.5299988,327.5,485.230011,255.4100037
2023-08-30 9:30,184.9400024,134.9299927,134.7799988,297.1700134,328.2000122,490.4400024,254.1999969,185.7648926,134.6199951,134.8800049,294.3299866,328.7799988,486.7749939,252.3000031,185.8399963,135.2100067,135.2689972,297.6083069,329.3999939,495,255.4499969,184.7400055,134.1927948,134.0700073,294.2880859,327.2399902,485.7600098,251.75
2023-08-30 9:45,185.7700043,134.6298981,134.8999939,294.3200073,328.7999878,486.8200073,252.3101959,186.3699951,135.4149933,135.3600006,295.9849854,329.4400024,489.5100098,254.5200958,186.4299927,135.610199,135.3899994,296.4299927,329.8099976,490.3399963,255.1551971,185.5599976,134.421402,134.3600006,294.0499878,327.9150085,484.25,250.5899963
2023-08-30 10:00,186.3699951,135.4199982,135.3699951,295.9849854,329.4599915,489.6300049,254.5299988,187.6221924,135.5299988,135.8300018,296.3850098,329.6453857,493.7640076,255.9718018,187.6300049,135.6799927,135.9199982,297,329.7600098,493.7799988,256.3800049,186.25,135.2250061,135.2299957,295.769989,328.918396,489.5299988,254.3699951
2023-08-30 10:15,187.625,135.5350037,135.8200073,296.4249878,329.6600037,493.7120056,255.9745941,186.1849976,134.2899933,134.9499969,294.2600098,327.2200012,488.6600037,252.9705963,187.6699982,135.5650024,135.9400024,297.0698853,329.6899109,493.9299927,256.1350098,185.8500061,133.9199982,134.5299988,293.4299927,326.4450073,486.3800049,251.8125
2023-08-30 10:30,186.1900024,134.2949982,134.9499969,294.2600098,327.1700134,488.7449951,252.9700928,186.5299988,134.5650024,135.4199982,294.75,327.9899902,492.3999939,253.7799988,186.7295074,134.7599945,135.5399933,295.2999878,328.2900085,493.25,254.4400024,186.1300049,134.2550049,134.9199982,294.2600098,327.1300049,488.7401123,252.9700012
2023-08-30 10:45,186.5299988,134.5599976,135.4100037,294.8299866,328.0299988,492.3301086,253.75,186.6849976,134.9246979,135.6997986,295.8599854,328.5700073,495.7149963,254.9642029,186.8000031,134.9900055,135.7299957,295.9699097,328.75,496.2200012,255.2200012,186.3000031,134.5149994,135.2799988,294.4299927,327.4899902,490.8999939,252.9799957
2023-08-30 11:00,186.6889038,134.9299927,135.6999969,295.8649902,328.6000061,495.7575073,254.9700012,186.5112,134.8300018,135.4100037,295.0400085,328.4200134,496.9299927,255.2519989,186.7299957,134.9900055,135.7200012,295.980011,328.7099915,497.6600037,255.5,186.1799927,134.6799011,135.0599976,294.6000977,327.5750122,493.8500977,253.8099976
2023-08-30 11:15,186.5149994,134.8300018,135.4149933,294.980011,328.3900146,496.8299866,255.2498932,186.6300049,134.8300018,135.125,295.2000122,328.3299866,494.9590149,255.4100952,186.7899933,134.9850006,135.4199982,295.4899902,328.6600037,497.5,255.8899994,186.3999939,134.6199951,134.8000031,294.7799988,327.8699951,494.3500061,254.7599945
2023-08-30 11:30,186.6300049,134.8249969,135.1100006,295.1950073,328.3348083,494.9700012,255.4100952,187.2100067,135.2725067,135.3757019,295.730011,328.3999939,495.7250061,258.2514954,187.3300018,135.2799988,135.4600067,296.1900024,328.7200012,496.3800049,258.7799988,186.6100006,134.8099976,134.9700012,294.7583008,328.25,494.5400085,255.25
2023-08-30 11:45,187.2100067,135.2700043,135.3800049,295.671814,328.3999939,495.6499939,258.2399902,187.1600037,135.2583008,135.2899933,296.5,328.3500061,495.1199951,257.769989,187.2250061,135.2700043,135.4299927,296.5299988,328.4500122,496,258.3699951,186.8899994,134.9315033,135.0650024,295.5,327.7950134,493.5599976,257.0000916
2023-08-30 12:00,187.1499939,135.2550049,135.2949982,296.4599915,328.3500061,495.1236877,257.7749939,187.1750031,135.2339935,135.4261017,296.5776062,328.3500061,496.5201111,259.019989,187.3200073,135.3600006,135.4900055,296.8699036,328.6400146,497.1000061,259.5400085,187.0099945,135.1475067,135.2200012,296.2999878,328.0700073,494.8399963,257.6801147
2023-08-30 12:15,187.1799927,135.2400055,135.4199982,296.4899902,328.3500061,496.5201111,259.0109863,187.4299927,135.4501038,135.2449951,296.6000061,328.8900146,496.75,260.0191956,187.4900055,135.6000061,135.6100006,297.1600037,328.9200134,497.5,260.5100098,187.125,135.1649933,135.1900024,296.4500122,328.2999878,496.3099976,258.8399963
2023-08-30 12:30,187.4400024,135.4600067,135.25,296.6099854,328.9100037,496.75,259.9899902,187.6399994,135.5749969,135.1450043,296.730011,328.8349915,497.8468018,259.3150024,187.6900024,135.5899963,135.2700043,297.0098877,329.0299988,498.4500122,260.1400146,187.3200073,135.1600037,134.9100037,295.8399963,328.3999939,496.5737,258.8200073
2023-08-30 12:45,187.6450043,135.5700073,135.1549988,296.769989,328.8413086,497.8262024,259.3113098,187.4400024,135.2400055,135.0800018,296.8999939,328.8649902,497.2600098,259.1149902,187.7700043,135.6000061,135.2799988,297.1900024,329.0700073,498.2999878,259.7059937,187.3999939,135,134.75,296.0599976,328.5299988,496.2000122,258.3099976
2023-08-30 13:00,187.4349976,135.25,135.0850067,296.9400024,328.855011,497.170105,259.1300049,187.3699036,135.2102051,135.3150024,297.8512878,328.3699951,498.6499939,258.4299927,187.5500031,135.3600006,135.3200073,298.2900085,328.8850098,499.0100098,259.1900024,187.2899933,135.1399994,134.9199982,296.5249939,328.2799988,496.75,258.0599976
2023-08-30 13:15,187.3600006,135.2100067,135.3200073,297.8850098,328.3500061,498.5599976,258.4299927,187.2901001,134.9349976,135.2949982,296.9400024,328.2999878,498.0350037,257.9100037,187.4799957,135.2299042,135.4199982,297.8850098,328.5599976,498.7200012,258.7099915,187.1999969,134.8899994,135.25,296.7601013,328.1000061,497.3900146,257.743103
