index,Open,High,Low,Close,Volume,Ticker
2015-08-20 10:24:00,656.88,658.375,653.878,656.183,5,DPST
2015-08-20 10:47:00,658.522,660.021,655.513,657.824,5,DPST
2015-08-20 11:26:00,659.799,661.301,656.784,659.1,5,DPST
2015-08-20 11:39:00,657.062,658.558,654.06,656.365,5,DPST
2015-08-20 13:15:00,652.136,653.62,649.156,651.444,5,DPST
2015-08-20 14:50:00,648.851,650.328,645.886,648.163,100,DPST
2015-08-20 15:43:00,643.925,645.756,640.982,643.606,135,DPST
2015-08-21 09:57:00,612.541,613.934,609.741,611.891,5,DPST
2015-08-21 10:15:00,614.73,616.129,611.921,614.078,5,DPST
2015-08-21 10:31:00,614.183,615.58,611.376,613.531,5,DPST
2015-08-21 10:44:00,616.007,617.409,613.192,615.354,5,DPST
2015-08-21 11:03:00,613.818,615.215,611.013,613.167,5,DPST
2015-08-21 11:17:00,604.512,605.888,601.75,603.871,5,DPST
2015-08-21 11:53:00,604.877,606.253,602.113,604.235,5,DPST
2015-08-21 12:04:00,614.548,615.946,611.739,613.896,5,DPST
2015-08-21 12:35:00,615.642,617.043,612.829,614.989,5,DPST
2015-08-21 13:05:00,605.972,607.351,603.203,605.329,5,DPST
2015-08-21 13:16:00,606.884,608.265,604.111,606.24,5,DPST
2015-08-21 13:33:00,617.832,619.238,615.009,617.177,5,DPST
2015-08-21 13:56:00,625.861,627.285,623.001,625.197,5,DPST
2015-08-21 14:10:00,633.98,635.423,631.083,633.308,10,DPST
2015-08-21 14:27:00,619.109,620.518,616.28,618.453,5,DPST
2015-08-21 14:40:00,618.927,620.335,616.099,618.27,5,DPST
2015-08-21 15:08:00,611.811,613.203,609.015,611.162,5,DPST
2015-08-21 15:19:00,610.716,612.106,607.925,610.068,5,DPST
2015-08-21 15:39:00,609.804,611.191,607.017,609.157,5,DPST
2015-08-21 15:59:00,606.702,608.082,603.929,606.058,5,DPST
2015-08-24 11:19:00,535.905,537.124,533.456,535.336,5,DPST
2015-08-24 11:57:00,564.734,566.019,562.154,564.135,5,DPST
2015-08-24 11:59:00,565.829,567.117,563.243,565.229,5,DPST
2015-08-24 12:02:00,560.538,561.813,557.976,559.943,10,DPST
2015-08-24 12:04:00,560.903,562.179,558.339,560.307,5,DPST
2015-08-24 12:06:00,557.253,558.521,554.707,556.662,5,DPST
2015-08-24 12:07:00,558.53,562.545,555.978,560.672,10,DPST
2015-08-24 12:09:00,564.004,565.288,561.427,563.406,5,DPST
2015-08-24 12:10:00,563.822,565.105,561.245,563.224,5,DPST
2015-08-24 12:11:00,566.559,567.848,563.97,565.958,5,DPST
2015-08-24 12:14:00,566.559,567.848,562.517,564.5,10,DPST
2015-08-24 12:17:00,565.829,567.117,563.243,565.229,5,DPST
2015-08-24 12:18:00,564.369,565.654,561.79,563.771,5,DPST
2015-08-24 12:19:00,565.829,567.117,563.243,565.229,5,DPST
2015-08-24 12:20:00,565.464,566.751,562.88,564.864,5,DPST
2015-08-24 12:21:00,564.552,565.836,561.972,563.953,5,DPST
2015-08-24 12:23:00,564.917,566.202,562.335,564.318,5,DPST
2015-08-24 12:24:00,566.377,567.665,563.788,565.776,5,DPST
2015-08-24 12:26:00,568.201,569.494,565.605,567.598,5,DPST
