index,Open,High,Low,Close,Volume,Ticker
2024-01-02 09:30:00,105.3,105.332,103.255,103.255,40205,NAIL
2024-01-02 09:31:00,103.04,103.305,102.04,103.305,12518,NAIL
2024-01-02 09:32:00,103.71,105.0,103.7,105.0,8924,NAIL
2024-01-02 09:33:00,105.07,105.69,105.07,105.24,1710,NAIL
2024-01-02 09:34:00,105.12,106.16,105.12,106.09,4619,NAIL
2024-01-02 09:35:00,106.26,106.49,105.91,106.1,2847,NAIL
2024-01-02 09:36:00,106.0,106.49,106.0,106.49,551,NAIL
2024-01-02 09:37:00,106.33,106.5,106.32,106.32,8059,NAIL
2024-01-02 09:38:00,106.24,106.24,105.37,105.37,2188,NAIL
2024-01-02 09:39:00,105.14,105.5,105.094,105.5,2235,NAIL
2024-01-02 09:40:00,105.22,105.51,105.21,105.3,4346,NAIL
2024-01-02 09:41:00,105.51,105.74,105.48,105.7,2142,NAIL
2024-01-02 09:42:00,105.9,106.45,105.9,106.45,4370,NAIL
2024-01-02 09:43:00,106.74,106.74,106.42,106.63,3229,NAIL
2024-01-02 09:44:00,106.5,106.52,106.29,106.34,4903,NAIL
2024-01-02 09:45:00,106.04,106.04,105.85,105.85,723,NAIL
2024-01-02 09:46:00,105.87,105.87,105.15,105.15,1198,NAIL
2024-01-02 09:47:00,105.0,105.02,104.679,104.877,4791,NAIL
2024-01-02 09:48:00,104.82,104.82,104.32,104.32,749,NAIL
2024-01-02 09:49:00,104.54,104.8,104.54,104.77,5657,NAIL
2024-01-02 09:50:00,104.97,105.08,104.97,105.08,625,NAIL
2024-01-02 09:51:00,105.56,106.054,105.56,106.01,2893,NAIL
2024-01-02 09:52:00,106.11,106.15,106.11,106.15,434,NAIL
2024-01-02 09:53:00,106.19,106.19,105.66,105.67,2802,NAIL
2024-01-02 09:54:00,105.53,105.621,105.37,105.37,546,NAIL
2024-01-02 09:55:00,105.72,105.76,105.526,105.526,577,NAIL
2024-01-02 09:56:00,105.82,105.88,105.55,105.55,802,NAIL
2024-01-02 09:58:00,106.59,106.8,106.59,106.72,813,NAIL
2024-01-02 09:59:00,107.0,107.0,107.0,107.0,363,NAIL
2024-01-02 10:00:00,107.6,107.66,107.54,107.595,1805,NAIL
2024-01-02 10:01:00,107.78,108.0,107.76,107.76,1585,NAIL
2024-01-02 10:02:00,107.55,107.55,107.44,107.44,5139,NAIL
2024-01-02 10:04:00,107.78,107.78,107.78,107.78,1032,NAIL
2024-01-02 10:05:00,107.154,107.536,107.154,107.536,5780,NAIL
2024-01-02 10:06:00,107.6,107.819,107.41,107.41,1614,NAIL
2024-01-02 10:07:00,107.29,107.29,107.13,107.15,1109,NAIL
2024-01-02 10:08:00,107.01,107.18,107.01,107.18,707,NAIL
2024-01-02 10:10:00,107.1,107.1,106.66,106.66,1110,NAIL
2024-01-02 10:11:00,106.8,106.87,106.8,106.87,645,NAIL
2024-01-02 10:12:00,106.68,106.86,106.65,106.86,1518,NAIL
2024-01-02 10:13:00,107.22,107.22,107.22,107.22,200,NAIL
2024-01-02 10:14:00,106.97,106.97,106.74,106.74,476,NAIL
2024-01-02 10:15:00,106.86,106.86,106.86,106.86,353,NAIL
2024-01-02 10:16:00,107.135,107.135,107.135,107.135,125,NAIL
2024-01-02 10:17:00,106.97,106.97,106.97,106.97,289,NAIL
2024-01-02 10:18:00,107.18,107.18,107.13,107.13,401,NAIL
2024-01-02 10:19:00,107.55,107.55,107.55,107.55,231,NAIL
2024-01-02 10:20:00,107.55,107.55,107.5,107.5,1536,NAIL
2024-01-02 10:21:00,107.39,107.39,107.39,107.39,428,NAIL
2024-01-02 10:23:00,107.35,107.35,107.35,107.35,118,NAIL
2024-01-02 10:24:00,107.06,107.06,106.74,106.74,1030,NAIL
2024-01-02 10:25:00,106.74,106.89,106.74,106.74,1480,NAIL
2024-01-02 10:27:00,106.81,106.82,106.81,106.82,310,NAIL
2024-01-02 10:28:00,106.766,106.766,106.766,106.766,417,NAIL
2024-01-02 10:29:00,106.89,106.89,106.89,106.89,495,NAIL
2024-01-02 10:30:00,106.48,106.48,106.267,106.267,653,NAIL
2024-01-02 10:31:00,106.48,106.48,106.19,106.27,1716,NAIL
2024-01-02 10:32:00,106.13,106.13,106.04,106.04,336,NAIL
2024-01-02 10:33:00,106.01,106.01,105.968,105.968,485,NAIL
2024-01-02 10:34:00,105.822,105.822,105.822,105.822,553,NAIL
2024-01-02 10:35:00,105.92,106.03,105.83,105.83,1517,NAIL
2024-01-02 10:36:00,105.7,105.76,105.7,105.76,442,NAIL
2024-01-02 10:37:00,105.66,106.17,105.66,106.17,1483,NAIL
2024-01-02 10:38:00,105.995,105.995,105.744,105.744,1663,NAIL
2024-01-02 10:39:00,105.85,105.85,105.85,105.85,102,NAIL
2024-01-02 10:40:00,105.96,105.99,105.96,105.99,204,NAIL
2024-01-02 10:41:00,106.22,106.25,106.18,106.25,675,NAIL
2024-01-02 10:42:00,106.126,106.126,106.126,106.126,555,NAIL
2024-01-02 10:43:00,106.38,106.38,106.38,106.38,100,NAIL
2024-01-02 10:44:00,106.405,106.405,106.25,106.25,300,NAIL
2024-01-02 10:45:00,106.03,106.03,106.03,106.03,155,NAIL
2024-01-02 10:46:00,106.016,106.016,106.016,106.016,402,NAIL
2024-01-02 10:48:00,105.86,105.89,105.86,105.89,423,NAIL
2024-01-02 10:49:00,105.53,105.53,105.53,105.53,155,NAIL
2024-01-02 10:50:00,105.53,105.58,105.453,105.545,663,NAIL
2024-01-02 10:51:00,105.554,105.64,105.445,105.64,759,NAIL
2024-01-02 10:52:00,105.37,105.37,105.37,105.37,203,NAIL
2024-01-02 10:53:00,105.305,105.305,105.05,105.05,1210,NAIL
2024-01-02 10:54:00,104.801,105.021,104.801,105.021,605,NAIL
2024-01-02 10:55:00,105.26,105.27,105.26,105.27,460,NAIL
2024-01-02 10:57:00,105.06,105.06,104.76,104.76,769,NAIL
2024-01-02 10:59:00,104.607,104.63,104.56,104.63,555,NAIL
2024-01-02 11:00:00,104.725,105.0,104.725,105.0,1346,NAIL
2024-01-02 11:01:00,105.06,105.06,104.88,104.88,400,NAIL
2024-01-02 11:02:00,105.06,105.17,105.06,105.17,600,NAIL
2024-01-02 11:04:00,105.36,105.37,105.36,105.37,305,NAIL
2024-01-02 11:05:00,105.4,105.4,105.37,105.37,484,NAIL
2024-01-02 11:06:00,105.17,105.17,105.17,105.17,271,NAIL
2024-01-02 11:09:00,105.56,105.64,105.46,105.64,1001,NAIL
2024-01-02 11:10:00,105.96,106.06,105.96,106.06,205,NAIL
2024-01-02 11:11:00,106.06,106.125,106.008,106.125,1304,NAIL
2024-01-02 11:12:00,106.0,106.11,105.85,105.85,1114,NAIL
2024-01-02 11:14:00,106.1,106.1,106.1,106.1,247,NAIL
2024-01-02 11:16:00,106.09,106.09,106.0,106.0,359,NAIL
2024-01-02 11:19:00,106.096,106.096,106.096,106.096,203,NAIL
2024-01-02 11:21:00,105.89,105.99,105.89,105.99,526,NAIL
2024-01-02 11:22:00,106.01,106.12,106.01,106.082,414,NAIL
2024-01-02 11:23:00,106.16,106.16,106.16,106.16,103,NAIL
2024-01-02 11:24:00,105.91,105.91,105.91,105.91,258,NAIL
2024-01-02 11:27:00,105.93,105.93,105.93,105.93,274,NAIL
2024-01-02 11:29:00,106.01,106.01,106.01,106.01,505,NAIL
2024-01-02 11:30:00,105.87,105.87,105.87,105.87,201,NAIL
2024-01-02 11:32:00,105.89,105.89,105.75,105.75,1622,NAIL
2024-01-02 11:38:00,105.855,105.855,105.855,105.855,148,NAIL
2024-01-02 11:40:00,105.77,105.77,105.77,105.77,113,NAIL
2024-01-02 11:42:00,105.87,105.87,105.87,105.87,116,NAIL
2024-01-02 11:49:00,106.185,106.185,106.185,106.185,225,NAIL
2024-01-02 11:50:00,106.23,106.23,106.23,106.23,206,NAIL
2024-01-02 11:51:00,106.375,106.375,106.375,106.375,137,NAIL
2024-01-02 11:52:00,106.16,106.16,106.16,106.16,270,NAIL
2024-01-02 11:53:00,106.311,106.311,106.311,106.311,274,NAIL
2024-01-02 11:55:00,106.035,106.035,106.035,106.035,182,NAIL
2024-01-02 11:58:00,106.15,106.15,106.15,106.15,202,NAIL
2024-01-02 12:05:00,106.202,106.203,106.203,106.203,255,NAIL
2024-01-02 12:07:00,106.18,106.18,106.18,106.18,4012,NAIL
2024-01-02 12:08:00,105.99,105.99,105.99,105.99,246,NAIL
2024-01-02 12:09:00,105.93,105.93,105.93,105.93,417,NAIL
2024-01-02 12:13:00,106.283,106.283,106.283,106.283,252,NAIL
2024-01-02 12:14:00,106.33,106.33,106.33,106.33,100,NAIL
2024-01-02 12:16:00,106.08,106.15,106.08,106.15,356,NAIL
2024-01-02 12:17:00,105.94,105.94,105.94,105.94,346,NAIL
